CuisineType,RestaurantID,RestaurantName,Segment,Subregion,GrowthFactor,AOV,MonthlyOrders,InStoreOrders,InStoreRevenue,UberEatsOrders,DoorDashOrders,SelfDeliveryOrders,UberEatsRevenue,DoorDashRevenue,SelfDeliveryRevenue,COGSRate,OPEXRate,CommissionRate,DeliveryRadiusKM,DeliveryCostPerOrder,SD_DeliveryTotalCost,InStoreNetProfit,UberEatsNetProfit,DoorDashNetProfit,SelfDeliveryNetProfit,InStoreShare,UE_share,DD_share,SD_share,TotalRevenue,TotalNetProfit,ProfitMargin,GrowthPotentialScore,GrowthClass
Indian,25200,Royal Cafe,Cafe,West Auckland,1.04,36.33,807,59,2143.47,374,224,150,13587.42,8137.92,5449.5,0.244643699,0.411526006,0.29,10,2.95,442.5,736.99,731.41,438.07,1431.2,0.08,0.5,0.3,0.2,29318.309999999998,3337.67,0.11384251002189417,54.047852336765025,Medium
Indian,25564,Spice Diner,QSR,North Shore,1.03,41.64,689,56,2331.84,316,190,127,13158.24,7911.6,5288.28,0.278555666,0.383809678,0.3,6,1.77,224.79,787.31,495.21,297.75,1560.72,0.09,0.5,0.3,0.2,28689.96,3140.99,0.10948045936627307,52.07644667967526,Medium
Indian,25282,Royal Grill,QSR,South Auckland,1.05,36.32,842,90,3268.8,376,226,150,13656.32,8208.32,5448.0,0.22573099,0.443835201,0.28,5,1.48,222.0,1080.12,688.74,413.98,1578.2,0.12,0.5,0.3,0.2,30581.44,3761.04,0.12298439838019401,60.02412020673806,Medium
Indian,25324,Tandoori Grill,Full-service,South Auckland,1.05,41.93,1195,246,10314.78,474,285,190,19874.82,11950.05,7966.7,0.350176775,0.478179407,0.33,16,4.72,896.8,1770.47,-3147.3,-1892.36,470.63,0.26,0.5,0.3,0.2,50106.34999999999,-2798.56,-0.05585240194107135,56.528903564549296,Medium
Indian,26497,Royal Corner,Ghost Kitchen,West Auckland,1.04,34.9,1575,60,2094.0,758,454,303,26454.2,15844.6,10574.7,0.268563217,0.31787555,0.33,4,1.18,357.54,866.0,2210.55,1323.99,4015.75,0.04,0.5,0.3,0.2,54967.5,8416.29,0.15311393095920317,63.56396378338205,High
Indian,26215,Royal Corner,QSR,West Auckland,1.04,46.53,1575,168,7817.04,704,422,281,32757.12,19635.66,13074.93,0.255600685,0.415959275,0.31,16,4.72,1326.32,2567.43,604.04,362.08,2968.01,0.12,0.5,0.3,0.2,73284.75,6501.5599999999995,0.08871641098591453,69.22990930509549,High
Indian,25933,Royal Corner,Full-service,North Shore,1.03,40.29,1196,283,11402.07,456,274,183,18372.24,11039.46,7373.07,0.365806858,0.464370709,0.31,12,3.54,647.82,1936.33,-2575.38,-1547.48,604.29,0.31,0.5,0.3,0.2,48186.840000000004,-1582.2400000000002,-0.03283552106757779,46.678998658108235,Medium
Indian,26136,Bombay Grill,Full-service,North Shore,1.03,36.46,965,239,8713.94,363,218,145,13234.98,7948.28,5286.7,0.378225913,0.538635544,0.32,12,3.54,513.3,724.46,-3134.86,-1882.64,-73.77,0.33,0.5,0.3,0.2,35183.899999999994,-4366.81,-0.12411387026452443,34.800898111532696,Low
Indian,25855,Curry Cafe,Cafe,South Auckland,1.05,34.09,1151,95,3238.55,528,317,211,17999.52,10806.53,7192.99,0.247257539,0.430130948,0.31,3,0.89,187.79,1044.79,227.0,136.29,2132.75,0.09,0.5,0.3,0.2,39237.59,3540.83,0.09024076147388257,59.16045323268987,Medium
Indian,26341,Spice Kitchen,QSR,North Shore,1.03,39.46,1363,123,4853.58,620,372,248,24465.2,14679.12,9786.08,0.236265187,0.449874488,0.31,13,3.84,952.32,1523.35,94.44,56.67,2119.14,0.1,0.5,0.3,0.2,53783.98,3793.6,0.07053401403168749,54.6882603421086,Medium
Indian,26382,Curry Eatery,Cafe,North Shore,1.03,33.31,485,40,1332.4,222,134,89,7394.82,4463.54,2964.59,0.25160961,0.428149643,0.3,9,2.66,236.74,426.69,149.68,90.35,712.64,0.09,0.5,0.3,0.2,16155.349999999999,1379.3600000000001,0.08538100381607333,41.13697952001692,Low
Indian,26585,Curry Eatery,Full-service,West Auckland,1.04,37.19,724,149,5541.31,288,172,115,10710.72,6396.68,4276.85,0.355482003,0.474432263,0.28,3,0.89,102.35,942.5,-1177.26,-703.09,625.08,0.26,0.5,0.3,0.2,26925.559999999998,-312.77,-0.011616100092254349,45.4628564261742,Low
Indian,25495,Bombay Grill,QSR,CBD,0.99,35.13,1500,184,6463.92,658,395,263,23115.54,13876.35,9239.19,0.253726598,0.393319323,0.32,3,0.89,234.07,2281.47,761.75,457.28,3026.94,0.14,0.5,0.3,0.2,52695.0,6527.4400000000005,0.12387209412657749,36.00132214388582,Low
Indian,26021,Bombay Kitchen,Cafe,CBD,0.99,39.89,1474,121,4826.69,676,406,271,26965.64,16195.34,10810.19,0.217689579,0.424683736,0.32,7,2.07,560.97,1726.15,1014.63,609.38,3305.04,0.09,0.5,0.3,0.2,58797.86,6655.200000000001,0.11318779288906095,39.10155127942566,Low
Indian,26628,Curry Grill,QSR,North Shore,1.03,38.74,1300,96,3719.04,602,361,241,23321.48,13985.14,9336.34,0.216772769,0.414154489,0.3,14,4.13,995.33,1372.6,1610.88,965.99,2450.46,0.08,0.5,0.3,0.2,50362.0,6399.93,0.12707855128867004,57.21249106150164,Medium
Indian,26266,Royal Bistro,QSR,North Shore,1.03,40.33,674,61,2460.13,306,184,123,12340.98,7420.72,4960.59,0.215120532,0.359738412,0.29,3,0.89,109.47,1045.9,1667.77,1002.84,1999.48,0.1,0.5,0.3,0.2,27182.420000000002,5715.99,0.21028260176982033,57.58012923284021,Medium
Indian,26469,Tandoori Bistro,Cafe,West Auckland,1.04,34.65,721,77,2668.05,322,193,129,11157.3,6687.45,4469.85,0.206152601,0.364671458,0.32,11,3.25,419.25,1145.06,1218.11,730.11,1499.1,0.12,0.5,0.3,0.2,24982.65,4592.38,0.1838227730044651,56.40862260028633,Medium
Indian,26429,Curry House,Ghost Kitchen,West Auckland,1.04,41.83,894,50,2091.5,422,253,169,17652.26,10582.99,7069.27,0.275768244,0.20157713,0.28,8,2.36,398.84,1093.13,4283.4,2568.01,3295.95,0.06,0.5,0.3,0.2,37396.020000000004,11240.49,0.3005798478019853,72.27210879645135,High
Indian,26390,Spice Corner,QSR,West Auckland,1.04,40.26,765,81,3261.06,342,205,137,13768.92,8253.3,5515.62,0.222713767,0.396285374,0.32,15,4.43,606.91,1242.47,839.92,503.46,1494.55,0.12,0.5,0.3,0.2,30798.899999999998,4080.3999999999996,0.13248525109663006,58.24049071037823,Medium
Indian,25299,Tandoori Diner,QSR,South Auckland,1.05,40.89,1004,99,4048.11,452,272,181,18482.28,11122.08,7401.09,0.207066531,0.369789207,0.29,8,2.36,427.16,1712.93,2460.81,1480.84,2704.57,0.11,0.5,0.3,0.2,41053.56,8359.15,0.203615715665097,71.09380452713032,High
Indian,26392,Curry Tavern,Full-service,North Shore,1.03,36.06,1655,287,10349.22,684,410,274,24665.04,14784.6,9880.44,0.369987202,0.495347938,0.28,17,5.02,1375.48,1393.68,-3584.7,-2148.72,-44.93,0.21,0.5,0.3,0.2,59679.3,-4384.67,-0.07347053333400358,45.14597336992561,Low
Indian,26393,Bombay Cafe,Cafe,South Auckland,1.05,36.79,1378,169,6217.51,604,363,242,22221.16,13354.77,8903.18,0.245227573,0.426755411,0.28,3,0.89,215.38,2039.45,1066.99,641.26,2705.01,0.14,0.5,0.3,0.2,50696.62,6452.71,0.1272808719792365,66.37172248084492,High
Indian,25505,Tandoori Cafe,Cafe,South Auckland,1.05,33.54,553,45,1509.3,254,152,102,8519.16,5098.08,3421.08,0.265613157,0.383903539,0.33,16,4.72,481.44,528.98,174.5,104.43,717.59,0.09,0.5,0.3,0.2,18547.62,1525.5,0.08224774930691917,51.84108774545343,Medium
Indian,25788,Bombay Grill,QSR,North Shore,1.03,33.36,892,116,3869.76,388,233,155,12943.68,7772.88,5170.8,0.22036062,0.366872823,0.29,16,4.72,731.6,1597.31,1589.05,954.25,1402.73,0.15,0.5,0.3,0.2,29757.120000000003,5543.34,0.1862861728554376,52.2688020786009,Medium
Indian,25830,Bombay Tavern,Full-service,West Auckland,1.04,36.26,786,176,6381.76,305,183,122,11059.3,6635.58,4423.72,0.398135793,0.490069182,0.28,16,4.72,575.84,713.45,-1860.23,-1116.14,-81.29,0.29,0.5,0.3,0.2,28500.36,-2344.21,-0.08225194348422266,40.55993137609787,Low
Indian,25307,Tandoori Diner,QSR,CBD,0.99,37.74,1314,130,4906.2,592,355,237,22342.08,13397.7,8944.38,0.211934431,0.35594893,0.31,10,2.95,699.15,2120.05,2728.34,1636.08,3165.87,0.11,0.5,0.3,0.2,49590.36,9650.34,0.19460112812248187,41.04746046796297,Low
Indian,25387,Curry Eatery,QSR,South Auckland,1.05,34.07,650,79,2691.53,286,171,114,9744.02,5825.97,3883.98,0.25822287,0.372453051,0.27,4,1.18,134.52,994.05,967.82,578.66,1299.93,0.14,0.5,0.3,0.2,22145.5,3840.46,0.17341943058409157,59.46019976225022,Medium
Indian,26480,Tandoori House,Full-service,CBD,0.99,35.53,1404,224,7958.72,590,354,236,20962.7,12577.62,8385.08,0.35080459,0.5199095,0.29,15,4.43,1045.48,1028.95,-3369.0,-2021.4,38.59,0.19,0.5,0.3,0.2,49884.12,-4322.860000000001,-0.08665803867042259,21.154318443628124,Low
Indian,25956,Curry Kitchen,Ghost Kitchen,North Shore,1.03,43.78,687,32,1400.96,328,196,131,14359.84,8580.88,5735.18,0.294028268,0.297554704,0.32,15,4.43,580.33,572.18,1269.65,758.7,1762.02,0.05,0.5,0.3,0.2,30076.86,4362.549999999999,0.1450467236273999,56.29119494923689,Medium
Indian,26238,Tandoori Grill,Full-service,West Auckland,1.04,34.76,855,202,7021.52,326,196,131,11331.76,6812.96,4553.56,0.354687712,0.53297746,0.32,6,1.77,231.87,788.76,-2353.21,-1414.81,279.65,0.31,0.5,0.3,0.2,29719.8,-2699.61,-0.09083540266085237,39.41957941182769,Low
Indian,25068,Royal Bistro,Full-service,CBD,0.99,31.5,1811,326,10269.0,742,446,297,23373.0,14049.0,9355.5,0.374791725,0.466369308,0.29,4,1.18,350.46,1631.12,-3065.63,-1842.68,1135.56,0.22,0.5,0.3,0.2,57046.5,-2141.6300000000006,-0.03754182991068691,25.289182489238144,Low
Indian,25189,Spice Cafe,Ghost Kitchen,South Auckland,1.05,37.8,1432,41,1549.8,696,417,278,26308.8,15762.6,10508.4,0.252295297,0.309719777,0.33,8,2.36,656.08,678.79,2840.95,1702.12,3946.44,0.03,0.5,0.3,0.2,54129.6,9168.3,0.16937682894386805,70.64503368061288,High
Indian,25312,Curry House,Cafe,CBD,0.99,41.94,1570,168,7045.92,701,421,280,29399.94,17656.74,11743.2,0.204454137,0.366188482,0.3,16,4.72,1321.6,3025.22,3803.1,2284.03,3720.43,0.12,0.5,0.3,0.2,65845.8,12832.78,0.1948913977808759,47.37981625776958,Medium
Indian,25556,Spice Cafe,Cafe,CBD,0.99,37.68,919,83,3127.44,418,251,167,15750.24,9457.68,6292.56,0.278962977,0.44875986,0.3,11,3.25,542.75,851.53,-436.64,-262.19,1170.57,0.1,0.5,0.3,0.2,34627.92,1323.27,0.03821396145075997,26.29712342768836,Low
Indian,25557,Bombay Corner,Full-service,North Shore,1.03,44.39,1425,369,16379.91,528,317,211,23437.92,14071.63,9366.29,0.374002317,0.462979785,0.3,3,0.89,187.79,2670.22,-3210.58,-1927.56,1339.08,0.35,0.5,0.3,0.2,63255.75,-1128.8400000000001,-0.017845650395418602,53.63049586259956,Medium
Indian,25275,Curry Cafe,Full-service,West Auckland,1.04,40.5,1419,206,8343.0,606,364,243,24543.0,14742.0,9841.5,0.361040137,0.463562855,0.31,12,3.54,860.22,1463.34,-3303.56,-1984.32,865.95,0.17,0.5,0.3,0.2,57469.5,-2958.59,-0.051481046468126575,52.956235287962095,Medium
Indian,25438,Tandoori Corner,Cafe,North Shore,1.03,37.51,761,56,2100.56,352,212,141,13203.52,7952.12,5288.91,0.211977686,0.370079565,0.3,4,1.18,166.38,877.91,1557.26,937.89,2044.08,0.08,0.5,0.3,0.2,28545.11,5417.139999999999,0.1897747109750146,54.69126568952093,Medium
Indian,25802,Tandoori Tavern,Cafe,North Shore,1.03,38.72,930,114,4414.08,408,245,163,15797.76,9486.4,6311.36,0.223570774,0.427239268,0.32,18,5.31,865.53,1541.35,461.14,276.91,1338.33,0.14,0.5,0.3,0.2,36009.6,3617.7299999999996,0.1004657091442282,51.5000646643353,Medium
Indian,25076,Royal Eatery,QSR,CBD,0.99,34.16,1389,114,3894.24,638,382,255,21794.08,13049.12,8710.8,0.251128022,0.394247444,0.3,10,2.95,752.25,1380.99,1190.49,712.8,2336.81,0.09,0.5,0.3,0.2,47448.240000000005,5621.09,0.11846782936521986,33.63219095304171,Low
Indian,25522,Tandoori Grill,Cafe,West Auckland,1.04,43.9,883,108,4741.2,388,232,155,17033.2,10184.8,6804.5,0.251194011,0.351942594,0.27,10,2.95,457.25,1881.61,2160.89,1292.08,2243.21,0.14,0.5,0.3,0.2,38763.7,7577.79,0.195486756940127,66.85885574530784,High
Indian,26694,Spice Tavern,Ghost Kitchen,CBD,0.99,36.2,1373,89,3221.8,642,385,257,23240.4,13937.0,9303.4,0.284615032,0.261543587,0.31,6,1.77,454.89,1462.19,3342.93,2004.72,3767.38,0.07,0.5,0.3,0.2,49702.6,10577.220000000001,0.21281019504009854,41.57159158992859,Low
Indian,25361,Bombay Corner,QSR,North Shore,1.03,42.27,1565,167,7059.09,699,419,280,29546.73,17711.13,11835.6,0.253019167,0.449210283,0.3,15,4.43,1240.4,2101.99,-65.87,-39.49,2283.89,0.12,0.5,0.3,0.2,66152.55,4280.5199999999995,0.06470680268561074,58.84347990340346,Medium
Indian,25686,Spice Tavern,Cafe,West Auckland,1.04,37.66,510,46,1732.36,232,139,93,8737.12,5234.74,3502.38,0.200643323,0.435225072,0.29,15,4.43,411.99,630.81,647.7,388.06,863.34,0.1,0.5,0.3,0.2,19206.600000000002,2529.91,0.13172086678537584,53.26290046266371,Medium
Indian,25363,Curry Grill,Ghost Kitchen,West Auckland,1.04,36.03,1494,110,3963.3,692,415,277,24932.76,14952.45,9980.31,0.288230658,0.203706221,0.31,10,2.95,817.15,2013.61,4938.26,2961.53,4253.48,0.08,0.5,0.3,0.2,53828.81999999999,14166.88,0.26318392266447604,71.09422111085054,High
Indian,25688,Curry Eatery,QSR,West Auckland,1.04,31.25,503,49,1531.25,227,136,91,7093.75,4250.0,2843.75,0.230203204,0.41170765,0.31,18,5.31,483.21,548.32,341.13,204.38,535.11,0.11,0.5,0.3,0.2,15718.75,1628.94,0.10363037773359841,45.784088003099264,Low
Indian,26620,Royal Cafe,QSR,West Auckland,1.04,31.34,644,53,1661.02,296,177,118,9276.64,5547.18,3698.12,0.220129708,0.444765468,0.32,5,1.48,174.64,556.62,140.12,83.79,1064.62,0.09,0.5,0.3,0.2,20182.96,1845.1499999999999,0.09142117905401388,46.526596186916606,Medium
Indian,25042,Bombay Diner,Cafe,North Shore,1.03,40.89,1486,182,7441.98,652,391,261,26660.28,15987.99,10672.29,0.264747702,0.412279211,0.31,5,1.48,386.28,2403.56,345.87,207.41,3060.58,0.14,0.5,0.3,0.2,60762.53999999999,6017.42,0.09903173896285443,59.13487035884501,Medium
Indian,26177,Curry Kitchen,Full-service,South Auckland,1.05,40.9,1695,246,10061.4,724,435,290,29611.6,17791.5,11861.0,0.350753173,0.517579286,0.32,15,4.43,1284.7,1324.76,-5576.83,-3350.72,277.01,0.17,0.5,0.3,0.2,69325.5,-7325.779999999999,-0.10567222739107542,57.56210001132745,Medium
Indian,25652,Spice Corner,Ghost Kitchen,West Auckland,1.04,45.92,756,49,2250.08,354,212,141,16255.68,9735.04,6474.72,0.268270265,0.274301107,0.32,3,0.89,125.49,1029.25,2234.0,1337.87,2836.23,0.07,0.5,0.3,0.2,34715.520000000004,7437.35,0.21423703288903637,68.51933647076261,High
Indian,26381,Royal Corner,Cafe,South Auckland,1.05,37.89,1398,103,3902.67,648,388,259,24552.72,14701.32,9813.51,0.246869682,0.438132131,0.31,5,1.48,383.32,1229.33,122.72,73.48,2707.92,0.08,0.5,0.3,0.2,52970.22,4133.45,0.07803346861689454,64.21217359310354,High
Indian,26301,Royal Corner,QSR,North Shore,1.03,38.12,942,115,4383.8,414,248,165,15781.68,9453.76,6289.8,0.268955821,0.372937139,0.31,8,2.36,389.4,1569.87,759.21,454.79,1863.02,0.14,0.5,0.3,0.2,35909.04,4646.889999999999,0.12940724675457765,53.0596914171199,Medium
Indian,25655,Curry Corner,Full-service,West Auckland,1.04,40.72,994,179,7288.88,408,244,163,16613.76,9935.68,6637.36,0.388945355,0.505592896,0.31,11,3.25,529.75,768.7,-3398.15,-2032.23,170.24,0.22,0.5,0.3,0.2,40475.68,-4491.4400000000005,-0.11096638771726629,44.65622770923461,Low
Indian,25777,Bombay Grill,Cafe,West Auckland,1.04,33.33,1588,157,5232.81,716,429,286,23864.28,14298.57,9532.38,0.230246923,0.388176343,0.28,6,1.77,506.22,1996.72,2424.06,1452.4,3131.11,0.11,0.5,0.3,0.2,52928.04,9004.29,0.17012324658158512,63.49626152171619,Medium
Indian,25090,Curry Diner,QSR,West Auckland,1.04,43.56,927,113,4922.28,407,244,163,17728.92,10628.64,7100.28,0.20560058,0.412046377,0.32,5,1.48,241.24,1882.05,1105.45,662.73,2473.57,0.14,0.5,0.3,0.2,40380.119999999995,6123.8,0.15165383361911755,64.07858338771396,High
Indian,25939,Curry Cafe,Full-service,CBD,0.99,32.69,772,123,4020.87,324,195,130,10591.56,6374.55,4249.7,0.352214366,0.485965328,0.32,10,2.95,383.5,650.66,-1675.37,-1008.32,304.19,0.19,0.5,0.3,0.2,25236.68,-1728.8400000000001,-0.0685050490001062,13.26752418009072,Low
Indian,25337,Spice House,Full-service,West Auckland,1.04,32.02,1469,356,11399.12,556,334,223,17803.12,10694.68,7140.46,0.379499956,0.494955799,0.31,7,2.07,461.61,1431.09,-3283.89,-1972.7,434.83,0.32,0.5,0.3,0.2,47037.38,-3390.67,-0.07208458464310726,44.802515642456214,Low
Indian,25336,Tandoori Diner,Cafe,West Auckland,1.04,40.5,1264,155,6277.5,554,333,222,22437.0,13486.5,8991.0,0.246210812,0.365804947,0.32,13,3.84,852.48,2435.57,1525.36,916.87,2635.89,0.14,0.5,0.3,0.2,51192.0,7513.6900000000005,0.1467746913580247,64.67296379978026,High
Indian,25862,Curry Corner,QSR,South Auckland,1.05,31.86,563,69,2198.34,247,148,99,7869.42,4715.28,3154.14,0.21538789,0.441896406,0.31,13,3.84,380.16,753.41,257.45,154.26,700.81,0.14,0.5,0.3,0.2,17937.18,1865.9299999999998,0.10402582791720882,51.96828738415085,Medium
Indian,25218,Curry Eatery,Cafe,CBD,0.99,41.8,937,77,3218.6,430,258,172,17974.0,10784.4,7189.6,0.250285366,0.37918353,0.29,6,1.77,304.44,1192.59,1447.47,868.48,2359.53,0.09,0.5,0.3,0.2,39166.6,5868.07,0.1498233188482023,37.54702913156998,Low
Indian,25582,Tandoori Bistro,Full-service,South Auckland,1.05,32.71,1886,435,14228.85,726,435,290,23747.46,14228.85,9485.9,0.372665002,0.530481759,0.28,16,4.72,1368.8,1378.11,-4349.27,-2605.97,-450.06,0.3,0.5,0.3,0.2,61691.06,-6027.190000000001,-0.09769956943518236,53.06964394193634,Medium
Indian,26674,Royal House,Full-service,West Auckland,1.04,45.84,1776,308,14118.72,734,440,294,33646.56,20169.6,13476.96,0.383812815,0.53229935,0.27,8,2.36,693.84,1184.39,-6262.03,-3753.81,436.71,0.21,0.5,0.3,0.2,81411.84,-8394.74,-0.10311448555885729,57.83763752462999,Medium
Indian,26312,Royal Corner,Cafe,CBD,0.99,40.75,1329,131,5338.25,599,359,240,24409.25,14629.25,9780.0,0.239654355,0.370142451,0.3,10,2.95,708.0,2083.0,2201.79,1319.61,3108.19,0.11,0.5,0.3,0.2,54156.75,8712.59,0.16087726829988874,41.52339422015109,Low
Indian,26555,Tandoori Tavern,Cafe,South Auckland,1.05,41.1,1048,120,4932.0,464,278,186,19070.4,11425.8,7644.6,0.238788859,0.395165687,0.29,18,5.31,987.66,1805.34,1450.22,868.88,1810.61,0.13,0.5,0.3,0.2,43072.799999999996,5935.049999999999,0.13779113500863654,67.30553040022336,High
Indian,25103,Royal Tavern,Cafe,South Auckland,1.05,44.19,481,55,2430.45,213,128,85,9412.47,5656.32,3756.15,0.24769629,0.385943021,0.31,15,4.43,376.55,890.42,530.49,318.79,999.56,0.13,0.5,0.3,0.2,21255.39,2739.2599999999998,0.12887366451521237,63.381644419749406,Medium
Indian,26597,Spice Tavern,Cafe,CBD,0.99,44.0,970,119,5236.0,426,255,170,18744.0,11220.0,7480.0,0.20239653,0.363575631,0.27,15,4.43,753.1,2272.57,3074.54,1840.39,2493.43,0.14,0.5,0.3,0.2,42680.0,9680.93,0.22682591377694472,44.97315624922733,Low
Indian,25345,Tandoori Kitchen,Cafe,CBD,0.99,30.42,551,67,2038.14,242,145,97,7361.64,4410.9,2950.74,0.234786412,0.443164037,0.3,4,1.18,114.46,656.38,162.32,97.26,835.82,0.14,0.5,0.3,0.2,16761.42,1751.7800000000002,0.10451262482534299,20.63595686604279,Low
Indian,25507,Bombay Bistro,Cafe,North Shore,1.03,41.47,506,62,2571.14,222,133,89,9206.34,5515.51,3690.83,0.263065988,0.449756935,0.27,13,3.84,341.76,738.37,158.14,94.74,718.16,0.14,0.5,0.3,0.2,20983.82,1709.4099999999999,0.08146324167858854,48.11300115298021,Medium
Indian,25064,Curry Kitchen,QSR,South Auckland,1.05,39.79,1108,144,5729.76,482,289,193,19178.78,11499.31,7679.47,0.274862327,0.387011475,0.29,16,4.72,910.96,1937.38,923.0,553.42,1685.67,0.15,0.5,0.3,0.2,44087.32,5099.47,0.11566749804705753,65.32178106877078,High
Indian,25913,Bombay Bistro,Full-service,North Shore,1.03,39.72,1516,220,8738.4,648,389,259,25738.56,15451.08,10287.48,0.383225434,0.518419141,0.27,5,1.48,383.32,859.47,-4417.88,-2652.09,628.51,0.17,0.5,0.3,0.2,60215.520000000004,-5581.99,-0.0927001875928332,45.53262231554244,Low
Indian,26333,Curry Bistro,Cafe,South Auckland,1.05,39.15,1282,147,5755.05,568,340,227,22237.2,13311.0,8887.05,0.23071646,0.444402274,0.27,14,4.13,937.51,1869.71,1220.41,730.52,1949.73,0.13,0.5,0.3,0.2,50190.3,5770.37,0.1149698248466337,66.55977982602495,High
Indian,26401,Tandoori House,QSR,South Auckland,1.05,39.1,510,37,1446.7,236,142,95,9227.6,5552.2,3714.5,0.204883327,0.423674209,0.31,13,3.84,364.8,537.37,566.97,341.14,1014.92,0.08,0.5,0.3,0.2,19941.0,2460.4,0.12338398274910987,58.93997599454542,Medium
Indian,25270,Royal Grill,Cafe,North Shore,1.03,44.24,1636,148,6547.52,744,446,298,32914.56,19731.04,13183.52,0.228769694,0.427074354,0.27,7,2.07,616.86,2253.37,2440.81,1463.17,3920.33,0.1,0.5,0.3,0.2,72376.64,10077.68,0.1392394010001017,66.30628517717425,High
Indian,25959,Tandoori House,Cafe,North Shore,1.03,32.04,524,60,1922.4,232,139,93,7433.28,4453.56,2979.72,0.219312045,0.381069437,0.27,4,1.18,109.74,768.23,963.49,577.26,1081.01,0.13,0.5,0.3,0.2,16788.960000000003,3389.99,0.2019178078928057,48.30435400439279,Medium
Indian,26445,Bombay Grill,Full-service,West Auckland,1.04,42.58,1038,158,6727.64,440,264,176,18735.2,11241.12,7494.08,0.395378249,0.512961703,0.32,6,1.77,311.52,616.66,-4277.99,-2566.8,375.39,0.18,0.5,0.3,0.2,44198.04,-5852.74,-0.13242080418045687,45.275262218932816,Low
Indian,26689,Tandoori Cafe,Full-service,North Shore,1.03,42.48,927,191,8113.68,368,221,147,15632.64,9388.08,6244.56,0.355269492,0.450880612,0.33,18,5.31,780.57,1572.84,-2128.39,-1278.19,429.94,0.26,0.5,0.3,0.2,39378.96,-1403.8,-0.03564847827367711,45.535605151748825,Low
Indian,26285,Bombay Corner,Cafe,CBD,0.99,31.62,1649,189,5976.18,730,438,292,23082.6,13849.56,9233.04,0.262300696,0.392937249,0.3,8,2.36,689.12,2060.36,1033.22,619.93,2494.08,0.13,0.5,0.3,0.2,52141.38,6207.59,0.11905304385883152,34.22958586972797,Low
Indian,25479,Curry Bistro,QSR,North Shore,1.03,39.98,641,68,2718.64,286,172,115,11434.28,6876.56,4597.7,0.265662389,0.358416501,0.29,4,1.18,135.7,1021.99,982.45,590.84,1592.67,0.12,0.5,0.3,0.2,25627.18,4187.950000000001,0.16341829260964338,53.774867674407254,Medium
Indian,26207,Bombay Eatery,QSR,CBD,0.99,38.65,604,74,2860.1,265,159,106,10242.25,6145.35,4096.9,0.257352493,0.402868346,0.32,16,4.72,500.32,971.8,202.58,121.55,891.72,0.14,0.5,0.3,0.2,23344.6,2187.6499999999996,0.09371117945906118,27.54614848400101,Low
Indian,25724,Spice House,Ghost Kitchen,South Auckland,1.05,41.71,1373,113,4713.23,630,378,252,26277.3,15766.38,10510.92,0.266961203,0.25339996,0.28,7,2.07,521.64,2260.65,5245.97,3147.58,4519.81,0.09,0.5,0.3,0.2,57267.829999999994,15174.010000000002,0.2649656884152936,79.82316586796954,High
Indian,25238,Spice Bistro,Full-service,CBD,0.99,32.21,485,87,2802.27,199,119,80,6409.79,3832.99,2576.8,0.351886709,0.498530268,0.29,9,2.66,212.8,419.17,-900.04,-538.22,172.65,0.22,0.5,0.3,0.2,15621.849999999999,-846.4399999999999,-0.05418308330959522,10.791782434555946,Low
Indian,26492,Curry Eatery,QSR,North Shore,1.03,37.39,940,122,4561.58,409,245,164,15292.51,9160.55,6131.96,0.224889688,0.401663389,0.29,9,2.66,436.24,1703.51,1276.11,764.42,1853.72,0.15,0.5,0.3,0.2,35146.6,5597.76,0.15926889087422397,54.42179249811645,Medium
Indian,25320,Tandoori Corner,Full-service,South Auckland,1.05,34.11,1716,416,14189.76,650,390,260,22171.5,13302.9,8868.6,0.359559498,0.476637484,0.27,17,5.02,1305.2,2324.33,-2354.55,-1412.73,147.5,0.32,0.5,0.3,0.2,58532.76,-1295.4500000000003,-0.022132050496166594,57.56970069124154,Medium
Indian,26399,Curry Diner,QSR,West Auckland,1.04,33.57,1622,160,5371.2,731,439,292,24539.67,14737.23,9802.44,0.25842935,0.361078181,0.29,15,4.43,1293.56,2043.7,2220.66,1333.61,2436.19,0.11,0.5,0.3,0.2,54450.54,8034.16,0.14754968453940034,62.541092091830805,Medium
